id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
64164,20895,Ballance,NULL,2004-04-02 00:00:00.000,3,NULL,NULL,NULL,70.1449,6
90137,50414,Tumiki Fighters,NULL,2004-04-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51828,49824,Tantei Gakuen Q: Kyuukyoku no Trick ni Idome!,NULL,2004-04-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115241,22452,Gungrave: Overdose,NULL,2004-04-04 00:00:00.000,NULL,NULL,50.0000,3,NULL,NULL
136273,49288,Super Collapse! II,NULL,2004-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147282,5948,NBA Ballers,NULL,2004-04-05 00:00:00.000,1,NULL,83.0000,2,NULL,NULL
61987,43898,CT Special Forces 3: BioTerror,NULL,2004-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62550,27249,Afrika Korps vs Desert Rats,NULL,2004-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43265,3755,AstroPop,NULL,2004-04-06 00:00:00.000,1,NULL,75.0000,2,NULL,NULL
162821,26893,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge,NULL,2004-04-06 00:00:00.000,10,NULL,NULL,NULL,74.3109,16
157026,206468,Bounce Out Blitz,NULL,2004-04-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159399,43293,Shogun's Blade,NULL,2004-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121306,165118,Drag Racer V3,NULL,2004-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44177,3862,Conan,Embark on the adventure of a lifetime in the epic environment of the Conan Universe. Master the sword of the greatest warrior to roam Hyboria!,2004-04-08 00:00:00.000,3,NULL,65.0000,2,NULL,NULL
20336,5908,Malice,NULL,2004-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61328,68246,Shaman King: Funbari Spirits,NULL,2004-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95405,6239,World Championship Rugby,NULL,2004-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176320,22281,Jet Li: Rise to Honor,NULL,2004-04-08 00:00:00.000,NULL,NULL,72.0000,3,54.0678,6
125694,78822,Breed,"Breed is set in the year 2610. After a long and costly war with the robotic alien race nick-named the Breed, your warship returns to Earth only to discover that the entire war only was a diversion.

Now Earth has fallen into the hands of the Breed and only you and your men can stop it...",2004-04-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146324,22282,Firefighter F.D.18,NULL,2004-04-09 00:00:00.000,NULL,NULL,62.5000,3,NULL,NULL
57738,43648,Saturday Night Speedway,NULL,2004-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19170,14805,Painkiller: Black Edition,NULL,2004-04-12 00:00:00.000,1,NULL,80.0000,1,70.3622,6
26242,184279,Maestro,NULL,2004-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7551,828,Painkiller,NULL,2004-04-12 00:00:00.000,38,NULL,82.5000,2,75.4296,94
144521,6587,Serious Sam Advance,NULL,2004-04-12 00:00:00.000,1,NULL,NULL,NULL,70.0000,8
160332,18294,The Punisher,NULL,2004-04-12 00:00:00.000,16,NULL,78.6667,3,79.4363,43
158263,22545,LMA Manager 2004,NULL,2004-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135091,4103,Serious Sam: Next Encounter,NULL,2004-04-12 00:00:00.000,2,NULL,60.0000,2,72.0000,4
103638,27463,Battle for Troy,NULL,2004-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97269,169516,Frank the Farmhand Part 1,NULL,2004-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62569,9379,Massive Assault Network,NULL,2004-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86399,6201,TOCA Race Driver 2,NULL,2004-04-13 00:00:00.000,9,NULL,85.0000,3,71.4009,15
92212,85925,Kaena,NULL,2004-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135379,94366,Bomberman Kart DX,NULL,2004-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128069,183372,Koufuku Sousakan,"In 21XX, in an effort to restore the vitality of a nation that was losing its ""sense of happiness,"" the Japanese government established the ""Ministry of State Happiness"" and created the Showase Amplifier ""Clover (CLOVER)."" Clover is a mechanism that gives happiness to all people by creating a town called ""Habitat"" that reproduces Japan in the early 21 century in a virtual space, allowing people connected in a cold sleep state to live there as ""avatars,"" and collecting and redistributing the ""sense of happiness"" and ""happy energy"" generated from there through avatars.

However, one day, a serious accident of unknown cause occurred, and it was discovered that all avatars with people's awareness on them stopped working on the Habitat, and that the ""the 101st person"" had illegally connected to the clover, which originally had a capacity of 100 people. Taking the situation seriously, the Ministry of State Happiness urgently summoned a scientist as a ""koufuku sousakan (happiness manipulator)"" with the authority to manage Clover.",2004-04-15 00:00:00.000,1,1,NULL,NULL,NULL,NULL
173346,27602,Scooby-Doo 2: Monster Unleashed,NULL,2004-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172149,64336,Bomberman Collection Vol. 2,NULL,2004-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181320,3721,Kirby & the Amazing Mirror,"There is a Mirror World that exists in the skies of Dream Land where any wish reflected in the mirror will come true. However, one day it copies the mind of a mysterious figure and creates a reflected world of evil. Meta Knight notices this and flies up to save the Mirror World.

Meanwhile, Kirby is taking a walk when Dark Meta Knight appears. Before Kirby can react, Dark Meta Knight slices Kirby in four and Kirby becomes four different colored Kirbys. They chase after Dark Meta Knight on a Warp Star simultaneously and enter the Mirror World.

It is revealed that the two Meta Knights fought each other until the real Meta Knight was defeated. He was then knocked into the mirror, which was in turn cut into eight fragments by Dark Meta Knight and scattered across the Mirror World, prompting the Kirbys to save Meta Knight and the Mirror World. After collecting all eight mirror fragments, Kirby enters the Mirror World and battles Dark Meta Knight. After defeating him, a vortex appears and sucks Kirby in, who is given Meta Knight's sword. Kirby then proceeds to fight Dark Mind, the true mastermind behind the Mirror World's corruption, multiple times. Upon defeat, the Mirror World is saved, and Shadow Kirby (the Mirror World counterpart of Kirby who is believed to be an enemy, but is now an ally) waves his goodbyes to the four Kirbys as they all exit the Mirror World one by one. Meta Knight also drops his Master sword before leaving the Mirror World, marking it as a symbol for the Mirror World's protection.",2004-04-15 00:00:00.000,16,NULL,NULL,NULL,84.8163,65
172113,57183,Endless Online,NULL,2004-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162453,18720,DJ: Decks And FX,"DJ - Decks & FX is a Miscellaneous game, developed by Relentless Software and published by SCEE, which was released in Europe in 2004.",2004-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145729,136467,Battlefield 1942: World War II Anthology,NULL,2004-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78673,24746,World War 2: Pacific Heroes,NULL,2004-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7155,204399,Ouji-sama Lv2,"The next morning after events of the prequel Canaan and Celeste are summoned to the first prince. A travelling botanist is attacked by roots of the trees opening path to underground ruins, and heroes are asked to investigate it.",2004-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80638,212740,Franks Adventure 3,NULL,2004-04-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85044,49584,Duel Masters 2: Invincible Advance,NULL,2004-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25903,49847,Tennis no Oji-Sama 2004: Glorious Gold,NULL,2004-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175231,121365,Astro Boy,NULL,2004-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176628,49846,Tennis no Oji-Sama 2004: Stylish Silver,NULL,2004-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127990,9997,A-Train 6,NULL,2004-04-19 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
170308,6616,Summon Night: Swordcraft Story 2,NULL,2004-04-20 00:00:00.000,2,NULL,NULL,NULL,90.0044,7
186778,1049,Hitman: Contracts,"The game begins in Paris as a wounded Agent 47 finds himself trapped in a dingy hotel room.

As he lapses in and out of consciousness he experiences flashbacks from some of his most harrowing missions. Hitman Contracts explores the darker psychology of killing for a living and is our most graphic effort yet in the series. Hitman Contracts delivers more action-packed and suspense-filled missions with a greater variety of ways to make the perfect kill.

An increased arsenal of firearms, close combat weapons and new ‘take-down’ moves will be at your disposal allowing you to perform a wide range of brutal ‘hits’. The game features 12 levels set in various locations where you must come face to face with some of the world’s most dangerous criminals and high profile targets.",2004-04-20 00:00:00.000,70,NULL,70.0000,3,76.9013,214
108884,23753,Besieger,"When Korin, rightful king of the Cimmerians sets on a quest to find a fabled magic sword, his sister Mara sees her chance and seizes power with her dark magic. Vikings that live nearby hear of this and fear an attack. Therefore they send out some warriors on a quest to find Thor's hammer. They set out on a flying ship, only to be shot down and see Mara's forces destroy their capital.",2004-04-21 00:00:00.000,NULL,NULL,60.0000,2,NULL,NULL
25053,170259,Famicom Mini: Takahashi Meijin no Bouken-jima,NULL,2004-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10121,123048,Derby Stallion 04,NULL,2004-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70178,63224,Shiren Monsters: Netsal,NULL,2004-04-22 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
53943,165568,Dodgeball,NULL,2004-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108462,80091,Tantei Jinguuji Saburo: Kind of Blue,NULL,2004-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148915,22300,Crimson Tears,"The game is set in Tokyo in the year 2049 and revolves around three characters whose home has been destroyed. As seen on the game's front cover, this trio seems human; however, they are actually bio-engineered weapons developed by a company named A.R.M.A. called ""mutanoids"".",2004-04-22 00:00:00.000,NULL,NULL,69.0000,2,NULL,NULL
167040,50248,Nitro Family,NULL,2004-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156357,202162,Dennou Taisen: DroneZ,NULL,2004-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178374,49212,Yoshi Topsy-Turvy,NULL,2004-04-22 00:00:00.000,1,NULL,60.0000,1,60.0542,6
178456,3404,Mario Golf: Advance Tour,NULL,2004-04-22 00:00:00.000,1,NULL,81.0000,2,70.2028,12
189328,1777,Mega Man Zero 3,"With Ciel's Resistance he defeated Copy X, the ruler of Neo Arcadia.
The terror of the Neo Arcadian regime ended,
but the energy shortage remained a constant problem.
Ciel devoted herself to researching new forms of energy.
And Elpizo became the newly appointed Resistance leader.
However, overcome by his desire for power,
Elpizo awakened the Dark Elf, whose magic had once nearly destroyed the world.
Elpizo, thirsting for the power of the Dark Elf, lost sight of his true duty,
and was finally defeated after a fierce battle.
However, the Dark Elf fled, her destination unknown...
The battle over the Dark Elf had only just begun.

Two months after the events of Mega Man Zero 2, a spaceship that crashed only recently emits energy similar to the Dark Elf. Zero, Ciel and a pair of Resistance members set out to investigate. Not long into the mission Ciel and the two Resistance members are captured by Neo Arcadia as Zero enters the ship. However, they are not harmed, nor are they held prisoner, as an incident breaks out involving a giant Reploid named Omega that not even Leviathan and Fefnir combined can handle. Zero interrupts the battle and is left to handle things on his own. Soon thereafter Dr. Weil is introduced, with a seemingly ressurected Copy X in tow, who then reclaims leadership of Neo Arcadia, much to the chagrin of Harpuia.",2004-04-23 00:00:00.000,9,NULL,NULL,NULL,83.4435,40
167488,49518,Card Captor Sakura: Sakura Card-hen - Sakura Card to Tomodachi,NULL,2004-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150364,131410,Realize,"At some point, some boys and girls began to embody their own ego ......, through which they demonstrated their ability to directly interfere with the minds of others. The unprincipled youths enjoyed playing games with each other, battling their egos and absorbing the power of the other. On the other hand, there are those who don't like the fact that the possessor of an ego invisible to ordinary people is on the loose.

Ryo Matsuura has lived his whole life without knowing what happened to him, but before long he too became able to see the Ego. However, with the help of his best friend Shuji Fushimi, who is also an egoist, he is able to escape. As soon as he gets used to his new environment, Yae Shibaura gives him a powerful power, and Ryo is forced to think about what to do with himself.

Ryo's understanding of ego is deepened as he helps Shuji hunt down a psychic who plays with it. However, he is horrified to find out that his estranged lover, Hotaru Ashida, is also under the spell of the psychic who is after him. On the other hand, Shuji continues to work alone without informing Ryo, and in the process, he gets to know a solitary girl, Saya Miyaji.

One day, Yae, who is supposed to be dead, appears in front of Ryo and tells him that she wants to talk to Shuji. Ryo is troubled and tells Shuji about it, but when Shuji meets Yae, he decides that what she is trying to do is dangerous. Shuji challenges Yae to a fight on his own, loses, and never wakes up again. Ryo confirms his love for Hotaru, who still cares for him in spite of the danger, and decides to face Yae himself. Satoko and Naomi, who are fascinated by her, try to block Ryo's way, but Haruaki and Saya join them and let him go first.

Yae confronts Ryo and tells him that she has taken countless egos into her body and will realise them for the sake of everyone's happiness. Stripped of the power she has given him, Ryo's ego reverts to its pre-growth form, but his determination to run as far as he can finally reaches Yae. But it is a path from which there is no turning back, and the two disappear in a blaze of glory. As Hotaru waits for Ryo's return, she receives a final message from him on her mobile phone.",2004-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151402,60426,Quartett!,"On the 17th of March, there is a classical strings concert unlike any other in the world. Ninety-six young musicians, divided into twenty-four quartets perform before an audience of the world's greatest conductors and instrumentalists. Only one group - a single quartet - is chosen from these performers. Success brings prestige beyond imagination and guaranteed entry into any orchestra on the planet. It is a once in a lifetime chance for those striving to perfect the art of music. The ultimate dream… and possibly the ultimate nightmare.",2004-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126022,62840,Dance: UK eXtra TraX,NULL,2004-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54863,62745,Pia Carrot e Youkoso!! 3.3,NULL,2004-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25257,204483,Teikoku Sensenki,"The great empire fell into chaos after the emperor's death. The nation fracturing into three separate states, each led by their own king vying for power. Born a poor farmer's son, a young man lived who would become known as a military genius that changed the course of history.",2004-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68293,135846,Thy Dungeonman II,NULL,2004-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102102,10845,Silent Storm: Sentinels,NULL,2004-04-24 00:00:00.000,1,NULL,90.0000,1,NULL,NULL
76336,49701,Majokko Cream-Chan Gokko Series 2: Kisekae Angel,NULL,2004-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26484,49533,Boboboubo Boubobo: 9 Kiwame Senshi Gyagu Yuugou,NULL,2004-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9895,5215,Ten Pin Alley 2,NULL,2004-04-26 00:00:00.000,NULL,NULL,30.0000,1,NULL,NULL
44848,49664,Licca-chan no Oshare Nikki,NULL,2004-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83220,49761,PukuPuku Tennen Kairanban: Koi no Cupid Daisakusen,NULL,2004-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95243,43446,International Golf Pro,NULL,2004-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134137,49503,Hagane no Renkinjutsushi: Meisou no Rinbukyoku,NULL,2004-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152922,6226,Van Helsing,NULL,2004-04-27 00:00:00.000,2,NULL,51.6667,6,66.2385,6
147660,7830,City of Heroes,NULL,2004-04-27 00:00:00.000,2,NULL,89.0000,5,NULL,NULL
15861,6265,Marcel Desailly Pro Soccer,NULL,2004-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90183,9607,CLANNAD,"Tomoya Okazaki is a third year high school student at Hikarizaka Private High School, leading a life full of resentment. His mother passed away in a car accident when he was young, leading his father, Naoyuki, to resort to alcohol and gambling to cope. This resulted in constant fights between the two until Naoyuki dislocated Tomoya’s shoulder. Unable to play on his basketball team, Tomoya began to distance himself from other people. Ever since he has had a distant relationship with his father, naturally becoming a delinquent over time.

While on a walk to school, Tomoya meets a strange girl named Nagisa Furukawa, questioning if she likes the school at all. He finds himself helping her, and as time goes by, Tomoya finds his life heading towards a new direction.",2004-04-28 00:00:00.000,9,NULL,NULL,NULL,90.8610,28
194243,25021,Xenosaga Freaks,NULL,2004-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192549,2240,Pikmin 2,NULL,2004-04-29 00:00:00.000,25,NULL,87.0000,5,86.9303,68
68823,56225,Taisen Hot Gimmick: Cosplay-Jan,NULL,2004-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73676,49797,Pyuu to Fuku! Jaguar Byuu to Deru! Megane-Kun,NULL,2004-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16880,24065,Naruto: Ninja Council 2,NULL,2004-04-29 00:00:00.000,3,NULL,45.0000,1,59.8293,12
118737,220852,Pikmin 2-e,NULL,2004-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128615,8391,Port Royale 2,NULL,2004-04-30 00:00:00.000,5,NULL,NULL,NULL,71.1966,10
91856,185925,Botzin!!!,NULL,2004-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80890,49383,Steel Empire,NULL,2004-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184094,22285,Shining Force: Resurrection Of The Dark Dragon,"""Darksol, a mysterious traveler who has worked his way into the King of Runefaust's graces, is secretly planning to resurrect an ancient, but terrible creature, the Dark Dragon. He has convinced the King of Runefaust to invade the kingdom of Guardiana in an effort to realize his sinister plan.

You play the part of a promising young warrior who washed ashore in Guardiana, but you have lost your memory and remember nothing of your past.

When Guardiana is attacked, you are thrust into the role of leader and must unravel the mystery behind the Legacy of the Gods and put a stop to Dark Dragon's revival at any cost, or the world shall perish.

In this classic tactical RPG, you'll control a band of up to 12 characters on the battlefield as you fight to save Guardiana, as well as the world, from the forces of evil. Customize your party from over 30 characters as you explore the world of Rune. On your journey, you'll discover a vast array of weapons, armor and powerful magic spells which will be at your disposal. Do you have what it takes to learn the truth of your past and win the final battle?""",2004-04-30 00:00:00.000,NULL,NULL,86.5000,2,NULL,NULL
174569,22166,Crimson Sea 2,NULL,2004-04-30 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
172741,23542,Spider-Man vs. Doc Ock,NULL,2004-05-01 00:00:00.000,NULL,NULL,52.0000,1,NULL,NULL
92124,5213,Target: Terror,NULL,2004-05-01 00:00:00.000,NULL,NULL,26.6667,4,NULL,NULL
63111,40750,Swoops!,NULL,2004-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148107,49153,Disney's Home on the Range,NULL,2004-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149042,7665,Alida,NULL,2004-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149207,23557,Duke Nukem Mobile,NULL,2004-05-01 00:00:00.000,NULL,NULL,72.0000,1,NULL,NULL
153016,182377,Tactical Manager 3,NULL,2004-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150287,165177,Tomb Raider: Quest for Cinnabar,"On returning from Egypt with the fabled manuscript, Lara finds that her anonymous employer wishes her to travel immediately to Tibet. Her destination is a nameless ancient monastery, which sits high on an escarpment. Lara must secure a priceless ancient vase containing Cinnabar, a substance used in the creation of life affirming tinctures. Lara Croft is well aware that the supposedly mythical city of Shangri-La is actually rooted in Tibetan folklore, which describes a remote valley inhabited by immortals.",2004-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154291,70100,Hamsterball,NULL,2004-05-01 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
149241,49684,Koinu to Issho! 2,NULL,2004-05-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91796,3668,Shrek 2,NULL,2004-05-03 00:00:00.000,16,NULL,63.7500,5,57.4207,47
91823,175940,Shrek 2,"Shrek and Fiona are on a journey to Kingdom of Far Far Away to visit Fiona parents. Shrek in laws are too thrilled that a crude ogre is married to their beloved daughter, so battle for acceptance ensues. Game also covers things not show in film. Plot elements are delivered primarily through a storybook interface text and illustrations show before each level.",2004-05-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172161,3073,Forza Motorsport,NULL,2004-05-03 00:00:00.000,6,NULL,87.7500,4,84.1823,25
181747,29117,Fish Tycoon,NULL,2004-05-03 00:00:00.000,1,NULL,NULL,NULL,70.0000,2
194883,1969,Red Dead Revolver,NULL,2004-05-03 00:00:00.000,9,NULL,66.0000,6,68.1640,43
52581,136397,Interactive Buddy,NULL,2004-05-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152450,49554,Crayon Shin-Chan: Arashi no Yobu Cinema-Land no Daibouken!,NULL,2004-05-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147101,5997,RalliSport Challenge 2,NULL,2004-05-04 00:00:00.000,3,NULL,92.5000,3,NULL,NULL
134772,45005,Hellboy: Asylum Seeker,NULL,2004-05-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106235,925,UEFA Euro 2004: Portugal,NULL,2004-05-04 00:00:00.000,1,NULL,77.0000,6,65.2627,10
149286,25460,Against Rome,NULL,2004-05-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
194876,10592,Neighbours from Hell 2: On Vacation,NULL,2004-05-05 00:00:00.000,23,NULL,NULL,NULL,68.3779,56
144038,49251,Road Trip - Shifting Gears,NULL,2004-05-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138906,43268,Gunslinger Girl Volume I,NULL,2004-05-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26711,10112,Crescent Suzuki Racing,NULL,2004-05-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47122,27251,Starmageddon 2,NULL,2004-05-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77352,177037,Collage,"Yuuko Sasaki is an office worker who is fed up with her insufferable boss. After exposing her boss’ embezzlement of near $10,000, she quits her job and encounters an old high school classmate. Through her classmate, she starts working on a project which needs the talent of Yuichi Yoshimura. Yuichi recently discovered his high school girlfriend died and left behind a six-year-old child – his child. While Yuichi struggles with his new role as father and Yuuko takes on her new job, Miki Nisino eases her way into the two’s lives while trying to get Yuichi to notice her. A love triangle ensues.",2004-05-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132717,8384,Gish,NULL,2004-05-10 00:00:00.000,3,NULL,NULL,NULL,76.1462,14
147116,3925,Future Tactics: The Uprising,NULL,2004-05-10 00:00:00.000,NULL,NULL,64.0000,4,56.0000,0
148487,4185,Strike Force Bowling,NULL,2004-05-10 00:00:00.000,NULL,NULL,47.5000,2,23.0000,0
144028,51231,SuperTux,"Tux and Penny were out having a nice picnic on the ice fields of Antarctica. Suddenly, a creature jumped from behind an ice bush, there was a flash, and Tux fell asleep!

When Tux wakes up, he finds that Penny is missing. Where she lay before now lies a letter:

""Tux, my arch enemy! I have captured your beautiful Penny and have taken her to my fortress. The path to my fortress is littered with my minions. Give up on the thought of trying to reclaim her, you haven't got a chance!""
- Nolok

Tux looks and sees Nolok's fortress in the distance. Determined to save his beloved Penny, he begins his journey.",2004-05-11 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
183447,224659,Spider-Man 2 Pinball,NULL,2004-05-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146074,137090,Black/Matrix 00,NULL,2004-05-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126127,69906,TrackMania: Power Up!,NULL,2004-05-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12938,124552,Seraphic Blue,NULL,2004-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124837,11749,Codename: Gordon,"Codename: Gordon presents an alternative to the storyline of Half-Life 2, with locations inspired by both Half-Life and Half-Life 2. Along the way, Gordon Freeman — the protagonist from the canon games — meets with some of the main characters of the Half-Life series and tries to find what caused the disappearance of the third dimension.
The game starts with Gordon Freeman in a dock area. After making his way through a few zombies and headcrabs, Gordon meets with Barney Calhoun, a prominent character in the later Half-Life titles. He tells Gordon of an ""entire dimension"" missing and also notes that the science team is working on solving the problem. Being injured, Barney cannot leave the place, so he gives Gordon his pistol, telling him to leave without him.
In the second chapter, the player meets with Eli Vance and his daughter Alyx who tell Gordon to take their car, which will help him reach City 17, as seemingly it is the center of the problem. They also tell him to talk to Dr. Kleiner, about his new invention, the gravity gun. Soon after, the player finds Dr. Kleiner, who tells Gordon about his worries regarding the missing dimension and also gives him the gravity gun mentioned by Eli and Alyx.
After being attacked by an alien gunship and getting past a prison heavily guarded by Combine soldiers, Gordon manages to reach City 17, where he finds the G-Man. He tells the player he has been expecting him and claims to not be behind the situation regarding the missing dimension, instead he says he is but a ""lowly pawn in a shady game being played by sinister powers"". Soon after, Gordon confronts a strider — a large tripod assault unit — which turns out to be the source of the problem, as upon defeating it a portal is opened; stepping into this portal, Gordon is sent back to the third dimension.",2004-05-17 00:00:00.000,2,NULL,NULL,NULL,69.6844,7
157525,9834,Warlords Battlecry III,NULL,2004-05-17 00:00:00.000,9,NULL,NULL,NULL,87.4501,13
153695,73197,Cyberchase: Castleblanca Quest,NULL,2004-05-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142692,44679,Iron Sea,NULL,2004-05-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133803,26570,Demolition Girl,NULL,2004-05-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86951,131387,Ultraman,NULL,2004-05-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90045,170287,Famicom Mini: Mario Bros.,"The story of this game revolves around two plumbers, Mario and Luigi, who are working in the sewers of New York. The sewers are overrun by waves of enemies and the Mario Bros. have to defeat the enemies and collect coins to receive their pay.",2004-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55503,15091,SingStar,NULL,2004-05-21 00:00:00.000,NULL,NULL,76.6667,4,59.7040,5
13971,8964,Perimeter,"Humanity has undergone radical changes in society. Scientists and spiritual leaders became one and the same, calling themselves Spirits. The Spirits, foreseeing the inevitable destruction of Earth due to the ravages of our time, directed scientific efforts into the discovery of a new plane of existence: the Psychosphere. The Psychosphere acted as a conduit, providing means to reach another, untouched world, a new Promised Land, by jumping between flat worlds within the Psychosphere. The Psychosphere is appropriately named, as the various worlds resemble the thoughts and actions that have occurred upon Earth during its history. The Spirits then embarked upon the construction of massive floating city-ships called Frames, which could house hundreds of thousands of people for an indefinite period of time. With the Frames completed, the Spirits sent them forth into the Psychosphere with the intent to lead their people to the Promised Land, leaving Earth behind forever.",2004-05-21 00:00:00.000,2,NULL,86.0000,2,50.0000,3
25105,170252,Famicom Mini: Clu Clu Land,NULL,2004-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115184,76247,Classic NES Series: Metroid,NULL,2004-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147852,188599,Zagadki Tigrenka Usika,NULL,2004-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
